reference,position,total_coverage
NZ_MT874924.1,2977,416
NZ_MT874924.1,2978,416
NZ_MT874924.1,2979,416
NZ_MT874924.1,2980,416
NZ_MT874924.1,2981,416
NZ_MT874924.1,2982,416
NZ_MT874924.1,2983,416
NZ_MT874924.1,2984,416
NZ_MT874924.1,2985,416
NZ_MT874924.1,2986,416
NZ_MT874924.1,2987,416
NZ_MT874924.1,2988,416
NZ_MT874924.1,2989,416
NZ_MT874924.1,2990,416
NZ_MT874924.1,2991,416
NZ_MT874924.1,2992,416
NZ_MT874924.1,2993,416
NZ_MT874924.1,2994,416
NZ_MT874924.1,2995,416
NZ_MT874924.1,2996,416
NZ_MT874924.1,2997,416
NZ_MT874924.1,2998,416
NZ_MT874924.1,2999,416
NZ_MT874924.1,3000,416
NZ_MT874924.1,3001,416
NZ_MT874924.1,3002,416
NZ_MT874924.1,3003,416
NZ_MT874924.1,3004,416
NZ_MT874924.1,3005,416
NZ_MT874924.1,3006,416
NZ_MT874924.1,3007,416
NZ_MT874924.1,3008,416
NZ_MT874924.1,3009,416
NZ_MT874924.1,3010,416
NZ_MT874924.1,3011,416
NZ_MT874924.1,3012,416
NZ_MT874924.1,3013,416
NZ_MT874924.1,3014,416
NZ_MT874924.1,3015,416
NZ_MT874924.1,3016,416
NZ_MT874924.1,3017,416
NZ_MT874924.1,3018,416
NZ_MT874924.1,3019,416
NZ_MT874924.1,3020,416
NZ_MT874924.1,3021,416
NZ_MT874924.1,3022,416
NZ_MT874924.1,3023,416
NZ_MT874924.1,3024,416
NZ_MT874924.1,3025,416
NZ_MT874924.1,3026,416
NZ_MT874924.1,3027,416
NZ_MT874924.1,3028,416
NZ_MT874924.1,3029,416
NZ_MT874924.1,3030,416
NZ_MT874924.1,3031,416
NZ_MT874924.1,3032,416
NZ_MT874924.1,3033,416
NZ_MT874924.1,3034,416
NZ_MT874924.1,3035,416
NZ_MT874924.1,3036,416
NZ_MT874924.1,3037,416
NZ_MT874924.1,3038,416
NZ_MT874924.1,3039,416
NZ_MT874924.1,3040,416
NZ_MT874924.1,3041,416
NZ_MT874924.1,3042,416
NZ_MT874924.1,3043,416
NZ_MT874924.1,3044,416
NZ_MT874924.1,3045,416
NZ_MT874924.1,3046,416
NZ_MT874924.1,3047,416
NZ_MT874924.1,3048,416
NZ_MT874924.1,3049,416
NZ_MT874924.1,3050,416
NZ_MT874924.1,3051,416
NZ_MT874924.1,3052,416
NZ_MT874924.1,3053,416
NZ_MT874924.1,3054,416
NZ_MT874924.1,3055,416
NZ_MT874924.1,3056,416
NZ_MT874924.1,3057,416
NZ_MT874924.1,3058,416
NZ_MT874924.1,3059,416
NZ_MT874924.1,3060,416
NZ_MT874924.1,3061,416
NZ_MT874924.1,3062,416
NZ_MT874924.1,3063,416
NZ_MT874924.1,3064,416
NZ_MT874924.1,3065,416
NZ_MT874924.1,3066,416
NZ_MT874924.1,3067,416
NZ_MT874924.1,3068,416
NZ_MT874924.1,3069,416
NZ_MT874924.1,3070,416
NZ_MT874924.1,3071,416
NZ_MT874924.1,3072,416
NZ_MT874924.1,3073,416
NZ_MT874924.1,3074,416
NZ_MT874924.1,3075,416
NZ_MT874924.1,3076,416
NZ_MT874924.1,3077,416
NZ_MT874924.1,3078,416
NZ_MT874924.1,3079,416
NZ_MT874924.1,3080,416
NZ_MT874924.1,3081,416
NZ_MT874924.1,3082,416
NZ_MT874924.1,3083,416
NZ_MT874924.1,3084,416
NZ_MT874924.1,3085,416
NZ_MT874924.1,3086,416
NZ_MT874924.1,3087,416
NZ_MT874924.1,3088,416
NZ_MT874924.1,3089,416
NZ_MT874924.1,3090,416
NZ_MT874924.1,3091,416
NZ_MT874924.1,3092,416
NZ_MT874924.1,3093,416
NZ_MT874924.1,3094,416
NZ_MT874924.1,3095,416
NZ_MT874924.1,3096,416
NZ_MT874924.1,3097,416
NZ_MT874924.1,3098,416
NZ_MT874924.1,3099,416
NZ_MT874924.1,3100,416
NZ_MT874924.1,3101,416
NZ_MT874924.1,3102,416
NZ_MT874924.1,3103,416
NZ_MT874924.1,3104,416
NZ_MT874924.1,3105,416
NZ_MT874924.1,3106,416
NZ_MT874924.1,3107,416
NZ_MT874924.1,3108,416
NZ_MT874924.1,3109,416
NZ_MT874924.1,3110,416
NZ_MT874924.1,3111,416
NZ_MT874924.1,3112,416
NZ_MT874924.1,3113,416
NZ_MT874924.1,3114,416
NZ_MT874924.1,3115,416
NZ_MT874924.1,3116,416
NZ_MT874924.1,3117,416
NZ_MT874924.1,3118,416
NZ_MT874924.1,3119,416
NZ_MT874924.1,3120,416
NZ_MT874924.1,3121,416
NZ_MT874924.1,3122,416
NZ_MT874924.1,3123,416
NZ_MT874924.1,3124,416
NZ_MT874924.1,3125,416
NZ_MT874924.1,3126,416
NZ_MT874924.1,3127,416
NZ_MT874924.1,3128,416
NZ_MT874924.1,3129,416
NZ_MT874924.1,3130,416
NZ_MT874924.1,3131,416
NZ_MT874924.1,3132,416
NZ_MT874924.1,3133,416
NZ_MT874924.1,3134,416
NZ_MT874924.1,3135,416
NZ_MT874924.1,3136,416
NZ_MT874924.1,3137,416
NZ_MT874924.1,3138,416
NZ_MT874924.1,3139,416
NZ_MT874924.1,3140,416
NZ_MT874924.1,3141,416
NZ_MT874924.1,3142,416
NZ_MT874924.1,3143,416
NZ_MT874924.1,3144,416
NZ_MT874924.1,3145,416
NZ_MT874924.1,3146,416
NZ_MT874924.1,3147,416
NZ_MT874924.1,3148,416
NZ_MT874924.1,3149,416
NZ_MT874924.1,3150,416
NZ_MT874924.1,3151,416
NZ_MT874924.1,3152,416
NZ_MT874924.1,3153,416
NZ_MT874924.1,3154,416
NZ_MT874924.1,3155,416
NZ_MT874924.1,3156,416
NZ_MT874924.1,3157,416
NZ_MT874924.1,3158,416
NZ_MT874924.1,3159,416
NZ_MT874924.1,3160,416
NZ_MT874924.1,3161,416
NZ_MT874924.1,3162,416
NZ_MT874924.1,3163,416
NZ_MT874924.1,3164,416
NZ_MT874924.1,3165,416
NZ_MT874924.1,3166,416
NZ_MT874924.1,3167,416
NZ_MT874924.1,3168,416
NZ_MT874924.1,3169,416
NZ_MT874924.1,3170,416
NZ_MT874924.1,3171,416
NZ_MT874924.1,3172,416
NZ_MT874924.1,3173,416
NZ_MT874924.1,3174,416
NZ_MT874924.1,3175,416
NZ_MT874924.1,3176,416
NZ_MT874924.1,3177,416
NZ_MT874924.1,3178,416
NZ_MT874924.1,3179,416
NZ_MT874924.1,3180,416
NZ_MT874924.1,3181,416
NZ_MT874924.1,3182,416
NZ_MT874924.1,3183,416
NZ_MT874924.1,3184,416
NZ_MT874924.1,3185,416
NZ_MT874924.1,3186,416
NZ_MT874924.1,3187,416
NZ_MT874924.1,3188,416
NZ_MT874924.1,3189,416
NZ_MT874924.1,3190,416
NZ_MT874924.1,3191,416
NZ_MT874924.1,3192,416
NZ_MT874924.1,3193,416
NZ_MT874924.1,3194,416
NZ_MT874924.1,3195,416
NZ_MT874924.1,3196,416
NZ_MT874924.1,3197,416
NZ_MT874924.1,3198,416
NZ_MT874924.1,3199,416
NZ_MT874924.1,3200,416
NZ_MT874924.1,3201,416
NZ_MT874924.1,3202,416
NZ_MT874924.1,3203,416
NZ_MT874924.1,3204,416
NZ_MT874924.1,3205,416
NZ_MT874924.1,3206,416
NZ_MT874924.1,3207,416
NZ_MT874924.1,3208,416
NZ_MT874924.1,3209,416
NZ_MT874924.1,3210,416
NZ_MT874924.1,3211,416
NZ_MT874924.1,3212,416
NZ_MT874924.1,3213,416
NZ_MT874924.1,3214,416
NZ_MT874924.1,3215,416
NZ_MT874924.1,3216,416
NZ_MT874924.1,3217,416
NZ_MT874924.1,3218,416
NZ_MT874924.1,3219,416
NZ_MT874924.1,3220,416
NZ_MT874924.1,3221,416
NZ_MT874924.1,3222,416
NZ_MT874924.1,3223,416
NZ_MT874924.1,3224,416
NZ_MT874924.1,3225,416
NZ_MT874924.1,3226,416
NZ_MT874924.1,3227,416
NZ_MT874924.1,3228,416
NZ_MT874924.1,3229,416
NZ_MT874924.1,3230,416
NZ_MT874924.1,3231,416
NZ_MT874924.1,3232,416
NZ_MT874924.1,3233,416
NZ_MT874924.1,3234,416
NZ_MT874924.1,3235,416
NZ_MT874924.1,3236,416
NZ_MT874924.1,3237,416
NZ_MT874924.1,3238,416
NZ_MT874924.1,3239,416
NZ_MT874924.1,3240,416
NZ_MT874924.1,3241,416
NZ_MT874924.1,3242,416
NZ_MT874924.1,3243,416
NZ_MT874924.1,3244,416
NZ_MT874924.1,3245,416
NZ_MT874924.1,3246,416
NZ_MT874924.1,3247,416
NZ_MT874924.1,3248,416
NZ_MT874924.1,3249,416
NZ_MT874924.1,3250,416
NZ_MT874924.1,3251,416
NZ_MT874924.1,3252,416
NZ_MT874924.1,3253,416
NZ_MT874924.1,3254,416
NZ_MT874924.1,3255,416
NZ_MT874924.1,3256,416
NZ_MT874924.1,3257,416
NZ_MT874924.1,3258,416
NZ_MT874924.1,3259,416
NZ_MT874924.1,3260,416
NZ_MT874924.1,3261,416
NZ_MT874924.1,3262,416
NZ_MT874924.1,3263,416
NZ_MT874924.1,3264,416
NZ_MT874924.1,3265,416
NZ_MT874924.1,3266,416
NZ_MT874924.1,3267,416
NZ_MT874924.1,3268,416
NZ_MT874924.1,3269,416
NZ_MT874924.1,3270,416
NZ_MT874924.1,3271,416
NZ_MT874924.1,3272,416
NZ_MT874924.1,3273,416
NZ_MT874924.1,3274,416
NZ_MT874924.1,3275,416
NZ_MT874924.1,3276,416
NZ_MT874924.1,3277,416
NZ_MT874924.1,3278,416
NZ_MT874924.1,3279,416
NZ_MT874924.1,3280,416
NZ_MT874924.1,3281,416
NZ_MT874924.1,3282,416
NZ_MT874924.1,3283,416
NZ_MT874924.1,3284,416
NZ_MT874924.1,3285,416
NZ_MT874924.1,3286,416
NZ_MT874924.1,3287,416
NZ_MT874924.1,3288,416
NZ_MT874924.1,3289,416
NZ_MT874924.1,3290,416
NZ_MT874924.1,3291,416
NZ_MT874924.1,3292,416
NZ_MT874924.1,3293,416
NZ_MT874924.1,3294,416
NZ_MT874924.1,3295,416
NZ_MT874924.1,3296,416
NZ_MT874924.1,3297,416
NZ_MT874924.1,3298,416
NZ_MT874924.1,3299,416
NZ_MT874924.1,3300,416
NZ_MT874924.1,3301,416
NZ_MT874924.1,3302,416
NZ_MT874924.1,3303,416
NZ_MT874924.1,3304,416
NZ_MT874924.1,3305,416
NZ_MT874924.1,3306,416
NZ_MT874924.1,3307,416
NZ_MT874924.1,3308,416
NZ_MT874924.1,3309,416
NZ_MT874924.1,3310,416
NZ_MT874924.1,3311,416
NZ_MT874924.1,3312,416
NZ_MT874924.1,3313,416
NZ_MT874924.1,3314,416
NZ_MT874924.1,3315,416
NZ_MT874924.1,3316,416
NZ_MT874924.1,3317,416
NZ_MT874924.1,3318,416
NZ_MT874924.1,3319,416
NZ_MT874924.1,3320,416
NZ_MT874924.1,3321,416
NZ_MT874924.1,3322,416
NZ_MT874924.1,3323,416
NZ_MT874924.1,3324,416
NZ_MT874924.1,3325,416
NZ_MT874924.1,3326,416
NZ_MT874924.1,3327,416
NZ_MT874924.1,3328,416
NZ_MT874924.1,3329,416
NZ_MT874924.1,3330,416
NZ_MT874924.1,3331,416
NZ_MT874924.1,3332,416
NZ_MT874924.1,3333,416
NZ_MT874924.1,3334,416
NZ_MT874924.1,3335,416
NZ_MT874924.1,3336,416
NZ_MT874924.1,3337,416
NZ_MT874924.1,3338,416
NZ_MT874924.1,3339,416
NZ_MT874924.1,3340,416
NZ_MT874924.1,3341,416
NZ_MT874924.1,3342,416
NZ_MT874924.1,3343,416
NZ_MT874924.1,3344,416
NZ_MT874924.1,3345,416
NZ_MT874924.1,3346,416
NZ_MT874924.1,3347,416
NZ_MT874924.1,3348,416
NZ_MT874924.1,3349,416
NZ_MT874924.1,3350,416
NZ_MT874924.1,3351,416
NZ_MT874924.1,3352,416
NZ_MT874924.1,3353,416
NZ_MT874924.1,3354,416
NZ_MT874924.1,3355,416
NZ_MT874924.1,3356,416
NZ_MT874924.1,3357,416
NZ_MT874924.1,3358,416
NZ_MT874924.1,3359,416
NZ_MT874924.1,3360,416
NZ_MT874924.1,3361,416
NZ_MT874924.1,3362,416
NZ_MT874924.1,3363,416
NZ_MT874924.1,3364,416
NZ_MT874924.1,3365,416
NZ_MT874924.1,3366,416
NZ_MT874924.1,3367,416
NZ_MT874924.1,3368,416
NZ_MT874924.1,3369,416
NZ_MT874924.1,3370,416
NZ_MT874924.1,3371,416
NZ_MT874924.1,3372,416
NZ_MT874924.1,3373,416
NZ_MT874924.1,3374,416
NZ_MT874924.1,3375,416
NZ_MT874924.1,3376,416
NZ_MT874924.1,3377,416
NZ_MT874924.1,3378,416
NZ_MT874924.1,3379,416
NZ_MT874924.1,3380,416
NZ_MT874924.1,3381,416
NZ_MT874924.1,3382,416
NZ_MT874924.1,3383,416
NZ_MT874924.1,3384,416
NZ_MT874924.1,3385,416
NZ_MT874924.1,3386,416
NZ_MT874924.1,3387,416
NZ_MT874924.1,3388,416
NZ_MT874924.1,3389,416
NZ_MT874924.1,3390,416
NZ_MT874924.1,3391,416
NZ_MT874924.1,3392,416
NZ_MT874924.1,3393,416
NZ_MT874924.1,3394,416
NZ_MT874924.1,3395,416
NZ_MT874924.1,3396,416
NZ_MT874924.1,3397,416
NZ_MT874924.1,3398,416
NZ_MT874924.1,3399,416
NZ_MT874924.1,3400,416
NZ_MT874924.1,3401,416
NZ_MT874924.1,3402,416
NZ_MT874924.1,3403,416
NZ_MT874924.1,3404,416
NZ_MT874924.1,3405,416
NZ_MT874924.1,3406,416
NZ_MT874924.1,3407,416
NZ_MT874924.1,3408,416
NZ_MT874924.1,3409,416
NZ_MT874924.1,3410,416
NZ_MT874924.1,3411,416
NZ_MT874924.1,3412,416
NZ_MT874924.1,3413,416
NZ_MT874924.1,3414,416
NZ_MT874924.1,3415,416
NZ_MT874924.1,3416,416
NZ_MT874924.1,3417,416
NZ_MT874924.1,3418,416
NZ_MT874924.1,3419,416
NZ_MT874924.1,3420,416
NZ_MT874924.1,3421,416
NZ_MT874924.1,3422,416
NZ_MT874924.1,3423,416
NZ_MT874924.1,3424,416
NZ_MT874924.1,3425,416
NZ_MT874924.1,3426,416
NZ_MT874924.1,3427,416
NZ_MT874924.1,3428,416
NZ_MT874924.1,3429,416
NZ_MT874924.1,3430,416
NZ_MT874924.1,3431,416
NZ_MT874924.1,3432,416
NZ_MT874924.1,3433,416
NZ_MT874924.1,3434,416
NZ_MT874924.1,3435,416
NZ_MT874924.1,3436,416
NZ_MT874924.1,3437,416
NZ_MT874924.1,3438,416
NZ_MT874924.1,3439,416
NZ_MT874924.1,3440,416
NZ_MT874924.1,3441,416
NZ_MT874924.1,3442,416
NZ_MT874924.1,3443,416
NZ_MT874924.1,3444,416
NZ_MT874924.1,3445,416
NZ_MT874924.1,3446,416
NZ_MT874924.1,3447,416
NZ_MT874924.1,3448,416
NZ_MT874924.1,3449,416
NZ_MT874924.1,3450,416
NZ_MT874924.1,3451,416
NZ_MT874924.1,3452,416
NZ_MT874924.1,3453,416
NZ_MT874924.1,3454,416
NZ_MT874924.1,3455,416
NZ_MT874924.1,3456,416
NZ_MT874924.1,3457,416
NZ_MT874924.1,3458,416
NZ_MT874924.1,3459,416
NZ_MT874924.1,3460,416
NZ_MT874924.1,3461,416
NZ_MT874924.1,3462,416
NZ_MT874924.1,3463,416
NZ_MT874924.1,3464,416
NZ_MT874924.1,3465,416
NZ_MT874924.1,3466,416
NZ_MT874924.1,3467,416
NZ_MT874924.1,3468,416
NZ_MT874924.1,3469,416
NZ_MT874924.1,3470,416
NZ_MT874924.1,3471,416
NZ_MT874924.1,3472,416
NZ_MT874924.1,3473,416
NZ_MT874924.1,3474,416
NZ_MT874924.1,3475,416
NZ_MT874924.1,3476,416
NZ_MT874924.1,3477,416
NZ_MT874924.1,3478,416
NZ_MT874924.1,3479,416
NZ_MT874924.1,3480,416
NZ_MT874924.1,3481,416
NZ_MT874924.1,3482,416
NZ_MT874924.1,3483,416
NZ_MT874924.1,3484,416
NZ_MT874924.1,3485,416
NZ_MT874924.1,3486,416
NZ_MT874924.1,3487,416
NZ_MT874924.1,3488,416
NZ_MT874924.1,3489,416
NZ_MT874924.1,3490,416
NZ_MT874924.1,3491,416
NZ_MT874924.1,3492,416
NZ_MT874924.1,3493,416
NZ_MT874924.1,3494,416
NZ_MT874924.1,3495,416
NZ_MT874924.1,3496,416
NZ_MT874924.1,3497,416
NZ_MT874924.1,3498,416
NZ_MT874924.1,3499,416
NZ_MT874924.1,3500,416
NZ_MT874924.1,3501,416
NZ_MT874924.1,3502,416
NZ_MT874924.1,3503,416
NZ_MT874924.1,3504,416
NZ_MT874924.1,3505,416
NZ_MT874924.1,3506,416
NZ_MT874924.1,3507,416
NZ_MT874924.1,3508,416
NZ_MT874924.1,3509,416
NZ_MT874924.1,3510,416
NZ_MT874924.1,3511,416
NZ_MT874924.1,3512,416
NZ_MT874924.1,3513,416
NZ_MT874924.1,3514,416
NZ_MT874924.1,3515,416
NZ_MT874924.1,3516,416
NZ_MT874924.1,3517,416
NZ_MT874924.1,3518,416
NZ_MT874924.1,3519,416
NZ_MT874924.1,3520,416
NZ_MT874924.1,3521,416
NZ_MT874924.1,3522,416
NZ_MT874924.1,3523,416
NZ_MT874924.1,3524,416
NZ_MT874924.1,3525,416
NZ_MT874924.1,3526,416
NZ_MT874924.1,3527,416
NZ_MT874924.1,3528,416
NZ_MT874924.1,3529,416
NZ_MT874924.1,3530,416
NZ_MT874924.1,3531,416
NZ_MT874924.1,3532,416
NZ_MT874924.1,3533,416
NZ_MT874924.1,3534,416
NZ_MT874924.1,3535,416
NZ_MT874924.1,3536,416
NZ_MT874924.1,3537,416
NZ_MT874924.1,3538,416
NZ_MT874924.1,3539,416
NZ_MT874924.1,3540,416
NZ_MT874924.1,3541,416
NZ_MT874924.1,3542,416
NZ_MT874924.1,3543,416
NZ_MT874924.1,3544,416
NZ_MT874924.1,3545,416
NZ_MT874924.1,3546,416
NZ_MT874924.1,3547,416
NZ_MT874924.1,3548,416
NZ_MT874924.1,3549,416
NZ_MT874924.1,3550,416
NZ_MT874924.1,3551,416
NZ_MT874924.1,3552,416
NZ_MT874924.1,3553,416
NZ_MT874924.1,3554,416
NZ_MT874924.1,3555,416
NZ_MT874924.1,3556,416
NZ_MT874924.1,3557,416
NZ_MT874924.1,3558,416
NZ_MT874924.1,3559,416
NZ_MT874924.1,3560,416
NZ_MT874924.1,3561,416
NZ_MT874924.1,3562,416
NZ_MT874924.1,3563,416
NZ_MT874924.1,3564,416
NZ_MT874924.1,3565,416
NZ_MT874924.1,3566,416
NZ_MT874924.1,3567,416
NZ_MT874924.1,3568,416
NZ_MT874924.1,3569,416
NZ_MT874924.1,3570,416
NZ_MT874924.1,3571,416
NZ_MT874924.1,3572,416
NZ_MT874924.1,3573,416
NZ_MT874924.1,3574,416
NZ_MT874924.1,3575,416
NZ_MT874924.1,3576,416
NZ_MT874924.1,3577,416
NZ_MT874924.1,3578,416
NZ_MT874924.1,3579,416
NZ_MT874924.1,3580,416
NZ_MT874924.1,3581,416
NZ_MT874924.1,3582,416
NZ_MT874924.1,3583,416
NZ_MT874924.1,3584,416
NZ_MT874924.1,3585,416
NZ_MT874924.1,3586,416
NZ_MT874924.1,3587,416
NZ_MT874924.1,3588,416
NZ_MT874924.1,3589,416
NZ_MT874924.1,3590,416
NZ_MT874924.1,3591,416
NZ_MT874924.1,3592,416
NZ_MT874924.1,3593,416
NZ_MT874924.1,3594,416
NZ_MT874924.1,3595,416
NZ_MT874924.1,3596,416
NZ_MT874924.1,3597,416
NZ_MT874924.1,3598,416
NZ_MT874924.1,3599,416
NZ_MT874924.1,3600,416
NZ_MT874924.1,3601,416
NZ_MT874924.1,3602,416
NZ_MT874924.1,3603,416
NZ_MT874924.1,3604,416
NZ_MT874924.1,3605,416
NZ_MT874924.1,3606,416
NZ_MT874924.1,3607,416
NZ_MT874924.1,3608,416
NZ_MT874924.1,3609,416
NZ_MT874924.1,3610,416
NZ_MT874924.1,3611,416
NZ_MT874924.1,3612,416
NZ_MT874924.1,3613,416
NZ_MT874924.1,3614,416
NZ_MT874924.1,3615,416
NZ_MT874924.1,3616,416
NZ_MT874924.1,3617,416
NZ_MT874924.1,3618,416
NZ_MT874924.1,3619,416
NZ_MT874924.1,3620,416
NZ_MT874924.1,3621,416
NZ_MT874924.1,3622,416
NZ_MT874924.1,3623,416
NZ_MT874924.1,3624,416
NZ_MT874924.1,3625,416
NZ_MT874924.1,3626,416
NZ_MT874924.1,3627,416
NZ_MT874924.1,3628,416
NZ_MT874924.1,3629,416
NZ_MT874924.1,3630,416
NZ_MT874924.1,3631,416
NZ_MT874924.1,3632,416
NZ_MT874924.1,3633,416
NZ_MT874924.1,3634,416
NZ_MT874924.1,3635,416
NZ_MT874924.1,3636,416
NZ_MT874924.1,3637,416
NZ_MT874924.1,3638,416
NZ_MT874924.1,3639,416
NZ_MT874924.1,3640,416
NZ_MT874924.1,3641,416
NZ_MT874924.1,3642,416
NZ_MT874924.1,3643,416
NZ_MT874924.1,3644,416
NZ_MT874924.1,3645,416
NZ_MT874924.1,3646,416
NZ_MT874924.1,3647,416
NZ_MT874924.1,3648,416
NZ_MT874924.1,3649,416
NZ_MT874924.1,3650,416
NZ_MT874924.1,3651,416
NZ_MT874924.1,3652,416
NZ_MT874924.1,3653,416
NZ_MT874924.1,3654,416
NZ_MT874924.1,3655,416
NZ_MT874924.1,3656,416
NZ_MT874924.1,3657,416
NZ_MT874924.1,3658,416
NZ_MT874924.1,3659,416
NZ_MT874924.1,3660,416
NZ_MT874924.1,3661,416
NZ_MT874924.1,3662,416
NZ_MT874924.1,3663,416
NZ_MT874924.1,3664,416
NZ_MT874924.1,3665,416
NZ_MT874924.1,3666,416
NZ_MT874924.1,3667,416
NZ_MT874924.1,3668,416
NZ_MT874924.1,3669,416
NZ_MT874924.1,3670,416
NZ_MT874924.1,3671,416
NZ_MT874924.1,3672,416
NZ_MT874924.1,3673,416
NZ_MT874924.1,3674,416
NZ_MT874924.1,3675,416
NZ_MT874924.1,3676,416
NZ_MT874924.1,3677,416
NZ_MT874924.1,3678,416
NZ_MT874924.1,3679,416
NZ_MT874924.1,3680,416
NZ_MT874924.1,3681,416
NZ_MT874924.1,3682,416
NZ_MT874924.1,3683,416
NZ_MT874924.1,3684,416
NZ_MT874924.1,3685,416
NZ_MT874924.1,3686,416
NZ_MT874924.1,3687,416
NZ_MT874924.1,3688,416
NZ_MT874924.1,3689,416
NZ_MT874924.1,3690,416
NZ_MT874924.1,3691,416
NZ_MT874924.1,3692,416
NZ_MT874924.1,3693,416
NZ_MT874924.1,3694,416
NZ_MT874924.1,3695,416
NZ_MT874924.1,3696,416
NZ_MT874924.1,3697,416
NZ_MT874924.1,3698,416
NZ_MT874924.1,3699,416
NZ_MT874924.1,3700,416
NZ_MT874924.1,3701,416
NZ_MT874924.1,3702,416
NZ_MT874924.1,3703,416
NZ_MT874924.1,3704,416
NZ_MT874924.1,3705,416
NZ_MT874924.1,3706,416
NZ_MT874924.1,3707,416
NZ_MT874924.1,3708,416
NZ_MT874924.1,3709,416
NZ_MT874924.1,3710,416
NZ_MT874924.1,3711,416
NZ_MT874924.1,3712,416
NZ_MT874924.1,3713,416
NZ_MT874924.1,3714,416
NZ_MT874924.1,3715,416
NZ_MT874924.1,3716,416
NZ_MT874924.1,3717,416
NZ_MT874924.1,3718,416
NZ_MT874924.1,3719,416
NZ_MT874924.1,3720,416
NZ_MT874924.1,3721,416
NZ_MT874924.1,3722,416
NZ_MT874924.1,3723,416
NZ_MT874924.1,3724,416
NZ_MT874924.1,3725,416
NZ_MT874924.1,3726,416
NZ_MT874924.1,3727,416
NZ_MT874924.1,3728,416
NZ_MT874924.1,3729,416
NZ_MT874924.1,3730,416
NZ_MT874924.1,3731,416
NZ_MT874924.1,3732,416
NZ_MT874924.1,3733,416
NZ_MT874924.1,3734,416
NZ_MT874924.1,3735,416
NZ_MT874924.1,3736,416
NZ_MT874924.1,3737,416
NZ_MT874924.1,3738,416
NZ_MT874924.1,3739,416
NZ_MT874924.1,3740,416
NZ_MT874924.1,3741,416
NZ_MT874924.1,3742,416
NZ_MT874924.1,3743,416
NZ_MT874924.1,3744,416
NZ_MT874924.1,3745,416
NZ_MT874924.1,3746,416
NZ_MT874924.1,3747,416
NZ_MT874924.1,3748,416
NZ_MT874924.1,3749,416
NZ_MT874924.1,3750,416
NZ_MT874924.1,3751,416
NZ_MT874924.1,3752,416
NZ_MT874924.1,3753,416
NZ_MT874924.1,3754,416
NZ_MT874924.1,3755,416
NZ_MT874924.1,3756,416
NZ_MT874924.1,3757,416
NZ_MT874924.1,3758,416
NZ_MT874924.1,3759,416
NZ_MT874924.1,3760,416
NZ_MT874924.1,3761,416
NZ_MT874924.1,3762,416
NZ_MT874924.1,3763,416
NZ_MT874924.1,3764,416
NZ_MT874924.1,3765,416
NZ_MT874924.1,3766,416
NZ_MT874924.1,3767,416
NZ_MT874924.1,3768,416
NZ_MT874924.1,3769,416
NZ_MT874924.1,3770,416
NZ_MT874924.1,3771,416
NZ_MT874924.1,3772,416
NZ_MT874924.1,3773,416
NZ_MT874924.1,3774,416
NZ_MT874924.1,3775,416
NZ_MT874924.1,3776,416
NZ_MT874924.1,3777,416
NZ_MT874924.1,3778,416
NZ_MT874924.1,3779,416
NZ_MT874924.1,3780,416
NZ_MT874924.1,3781,416
NZ_MT874924.1,3782,416
NZ_MT874924.1,3783,416
NZ_MT874924.1,3784,416
NZ_MT874924.1,3785,416
NZ_MT874924.1,3786,416
NZ_MT874924.1,3787,416
NZ_MT874924.1,3788,416
NZ_MT874924.1,3789,416
NZ_MT874924.1,3790,416
NZ_MT874924.1,3791,416
NZ_MT874924.1,3792,416
NZ_MT874924.1,3793,416
NZ_MT874924.1,3794,416
NZ_MT874924.1,3795,416
NZ_MT874924.1,3796,416
NZ_MT874924.1,3797,416
NZ_MT874924.1,3798,416
NZ_MT874924.1,3799,416
NZ_MT874924.1,3800,416
NZ_MT874924.1,3801,416
NZ_MT874924.1,3802,416
NZ_MT874924.1,3803,416
NZ_MT874924.1,3804,416
NZ_MT874924.1,3805,416
NZ_MT874924.1,3806,416
NZ_MT874924.1,3807,416
NZ_MT874924.1,3808,416
NZ_MT874924.1,3809,416
NZ_MT874924.1,3810,416
NZ_MT874924.1,3811,416
NZ_MT874924.1,3812,416
NZ_MT874924.1,3813,416
NZ_MT874924.1,3814,416
NZ_MT874924.1,3815,416
NZ_MT874924.1,3816,416
NZ_MT874924.1,3817,416
NZ_MT874924.1,3818,416
NZ_MT874924.1,3819,416
NZ_MT874924.1,3820,416
NZ_MT874924.1,3821,416
NZ_MT874924.1,3822,416
NZ_MT874924.1,3823,416
NZ_MT874924.1,3824,416
NZ_MT874924.1,3825,416
NZ_MT874924.1,3826,416
NZ_MT874924.1,3827,416
NZ_MT874924.1,3828,416
NZ_MT874924.1,3829,416
NZ_MT874924.1,3830,416
NZ_MT874924.1,3831,416
NZ_MT874924.1,3832,416
NZ_MT874924.1,3833,416
NZ_MT874924.1,3834,416
NZ_MT874924.1,3835,416
NZ_MT874924.1,3836,416
NZ_MT874924.1,3837,416
NZ_MT874924.1,3838,416
NZ_MT874924.1,3839,416
NZ_MT874924.1,3840,416
NZ_MT874924.1,3841,416
NZ_MT874924.1,3842,416
NZ_MT874924.1,3843,416
NZ_MT874924.1,3844,416
NZ_MT874924.1,3845,416
NZ_MT874924.1,3846,416
NZ_MT874924.1,3847,416
NZ_MT874924.1,3848,416
NZ_MT874924.1,3849,416
NZ_MT874924.1,3850,416
